Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Sector,Symbol,Current_Stock_Price/Avg_50
211.22,230.06,276.69,198.64,3110000.0,2890000.0,0.7717,0.0302,0.1186,0.0591,-0.0663,0.0032,240.24,228.35,1884.0,464.0,Healthcare,AMGN,1.0811002745952087
11.16,10.34,24.84,8.6,2180000.0,2250000.0,1.0537999999999998,0.0231,0.1066,0.23600000000000002,0.2386,-0.4731,17.11,12.09,-50.29,-51.23,Healthcare,FOLD,1.0833333333333333
23.04,23.63,29.5,14.82,817080.0,991210.0,0.3994,0.0978,0.1066,-0.0143,0.0482,0.6764,27.0,24.74,180.85,125.81,Technology,AMKR,1.073784722222222
3.8662,4.7491,19.8,3.169,259220.00000000003,502920.0,0.08689999999999999,-0.0447,0.0322,0.0635,-0.1685,0.16670000000000001,10.0,3.88,-0.59,-0.47,Technology,AMPG,1.0035693963064507
8.69,13.32,23.42,4.79,7320000.0,6140000.0,0.4191,-0.0842,-0.2186,-0.615,-0.6811,-0.0645,20.83,5.53,-32.94,15.38,Basic Materials,AMRS,0.6363636363636365
35.81,31.12,39.71,22.45,254840.0,169650.0,0.7945,0.0282,0.11289999999999999,0.2457,0.2787,0.6267,44.5,39.13,15.74,43.5,Consumer Defensive,ANDE,1.0927115330913153
6.61,6.98,9.33,4.4,3820.0,4880.0,0.1436,-0.0553,-0.0766,-0.12140000000000001,-0.19399999999999998,0.0353,15.0,6.14,-1.55,-29.11,Healthcare,ANEB,0.928895612708018
27.86,25.99,32.0,14.96,295490.0,211390.0,0.9754999999999999,0.06,0.0592,0.20929999999999999,0.041299999999999996,1.0143,34.5,28.46,-6.97,-19.47,Healthcare,ANGO,1.0215362526920317
39.93,41.06,48.37,32.3,128830.00000000001,78880.0,0.9401999999999999,-0.015,-0.0654,-0.1079,-0.1478,-0.1393,52.0,36.77,0.56,6.53,Healthcare,ANIK,0.9208615076383673
3.4972,3.8883,5.07,3.11,845290.0,677890.0,0.5036,0.011399999999999999,0.09570000000000001,-0.0301,-0.1858,-0.0967,6.33,3.64,4.42,3.79,Healthcare,ATRS,1.0408326661329064
60.66,55.91,66.55,32.1,89490.0,77210.0,0.9605,0.014199999999999999,-0.0262,-0.0182,-0.0223,0.5019,76.2,58.84,-12.02,-11.95,Communication Services,ATEX,0.9699967029343886
10.08,10.08,10.15,10.02,73740.0,441480.0,0.5528,-0.003,-0.0069,-0.058899999999999994,-0.1115,0.0353,27.67,10.13,0.02,-0.23,Financial Services,ADALU,1.0049603174603174
40.42,48.71,73.0,27.5,808290.0,1080000.0,0.7667,-0.015600000000000001,0.10339999999999999,0.39380000000000004,-0.25170000000000003,-0.1394,69.82,48.91,-195.57,-219.19,Healthcare,APLS,1.210044532409698
44.71,40.37,49.58,29.79,196720.0,116210.0,0.9511,0.05,0.048600000000000004,0.2645,0.1856,0.5152,47.25,48.73,11.06,-2.12,Industrials,APOG,1.089912771192127
8.72,7.93,10.39,3.32,316860.0,279570.0,0.536,-0.029900000000000003,-0.0383,-0.156,-0.0383,1.2711,13.33,7.83,0.02,-0.23,Healthcare,APEN,0.8979357798165137
13.11,13.7,15.27,10.4,823790.0,383620.0,0.3283,0.05,-0.0037,-0.0014000000000000002,-0.0381,0.24239999999999998,13.86,13.09,25.44,32.14,Financial Services,AINV,0.9984744469870328
5.2831,10.9482,42.9,3.96,1430000.0,1580000.0,0.5212,-0.1329,-0.2134,-0.3791,-0.7512000000000001,-0.7348,12.33,4.09,-17.27,-32.02,Consumer Defensive,APPH,0.7741666824402339
160.94,143.4,182.13,116.21,105210000.0,89940000.0,0.5881000000000001,0.0369,0.11939999999999999,0.2559,0.3097,0.33,174.93,179.96,20551.0,21744.0,Technology,AAPL,1.118180688455325
5.2312,5.9576,13.64,4.11,156970.0,730230.0,0.2668,-0.1423,-0.3036,-0.21420000000000003,-0.3785,-0.19920000000000002,16.67,4.3,-4.51,-3.45,Healthcare,APDN,0.8219911301422235
2.3436,3.4885,9.67,1.84,503820.0,633010.0,0.44659999999999994,-0.0053,-0.1718,-0.3896,-0.5192,-0.5437,16.0,2.01,-17.12,-12.14,Healthcare,AGTC,0.8576548899129544
6.27,7.36,13.95,5.2,459540.0,672370.0,0.4904,-0.0311,-0.1092,-0.24719999999999998,-0.3743,-0.39770000000000005,15.36,5.27,-15.8,-8.2,Technology,AAOI,0.8405103668261563
12.39,16.68,29.8,8.52,107270.0,91260.0,0.7170000000000001,-0.12210000000000001,-0.1865,-0.4192,-0.578,-0.5975,42.6,9.12,-28.42,-25.83,Healthcare,APLT,0.7360774818401936
4.2728,4.5844,8.46,2.788,720920.0,1130000.0,0.3522,-0.1377,-0.2818,-0.43420000000000003,-0.40979999999999994,-0.42969999999999997,4.33,3.0,-9.45,-10.25,Healthcare,APRE,0.7021157086687886
11.09,19.21,43.21,6.38,313950.0,3540000.0,0.2107,-0.0338,-0.2669,-0.4857,-0.6557999999999999,-0.7785,52.5,8.01,-7.0,-7.93,Healthcare,APVO,0.7222723174030659
2.0643,2.5763,4.94,1.55,120750.0,124560.0,0.0171,-0.057800000000000004,-0.11410000000000001,-0.348,-0.48979999999999996,-0.2944,15.0,1.63,-16.08,13.27,Healthcare,APM,0.7896139127064865
14.16,11.4,17.5,6.71,62650.0,73170.0,0.5512,-0.0319,-0.066,-0.1082,0.2076,0.7609999999999999,18.75,12.84,-4.22,-4.05,Healthcare,APYX,0.9067796610169492
3.101,4.6968,13.32,2.07,942340.0,1270000.0,0.5631,-0.08259999999999999,-0.19469999999999998,-0.45899999999999996,-0.6063000000000001,-0.7753,7.38,2.24,-6.86,-5.23,Consumer Defensive,AQB,0.7223476297968398
5.324,4.3416,6.997,3.1,1580000.0,736770.0,0.45770000000000005,-0.1273,-0.36840000000000006,-0.1293,-0.0327,-0.3081,15.0,3.98,-14.55,-12.37,Healthcare,AQST,0.7475582268970699
10.47,10.06,17.27,7.8,95010.0,211740.0,0.0907,-0.1679,-0.1119,-0.1101,-0.1039,-0.1048,16.5,9.12,1.66,-1.58,Technology,ARBE,0.8710601719197707
9.92,9.92,10.0,9.84,6100.0,6100.0,0.0546,0.0152,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,10.0,0.02,-0.23,Financial Services,ARCK,1.0080645161290323
3.8246,3.4348,6.5,2.43,4730000.0,9860000.0,0.298,-0.1235,0.1975,-0.11939999999999999,0.2409,0.07429999999999999,6.3,3.9,-19.16,-19.39,Healthcare,ABUS,1.019714479945615
1.5485,2.2709,6.4,0.972,542640.0,371090.0,0.1429,-0.0741,-0.2647,-0.5192,-0.6633,-0.5951,5.75,1.04,-2.17,-5.26,Basic Materials,RKDA,0.6716176945431063
9.85,9.79,10.0,4.5,82450.0,59360.0,0.5528,-0.0051,-0.003,0.0103,-0.1115,0.0353,27.67,9.85,-0.19,-0.07,unknown,ATSPT,1.0
19.25,24.8,41.59,15.9,267380.0,259060.0,1.071,0.038900000000000004,0.0947,0.0066,-0.30269999999999997,-0.3983,31.94,21.16,-144.06,-20.02,Consumer Defensive,ARCE,1.0992207792207793
40.13,40.05,89.18,24.87,1010000.0,598040.0,0.748,-0.17739999999999997,0.028300000000000002,-0.1696,0.1472,-0.0836,85.45,39.91,-54.08,-54.58,Healthcare,ARCT,0.9945178170944429
10.11,10.11,10.2,10.0,4410.0,322930.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AFACU,1.2096933728981207
24.53,24.53,25.05,22.6,20770.0,23730.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,ARBKL,0.4985731757032205
10.9,10.9,14.37,7.62,487560.0,685870.0,0.5528,0.2138,0.3208,-0.058899999999999994,-0.1115,0.0353,15.12,13.26,14.38,-0.23,Consumer Cyclical,ARHS,1.2165137614678898
9.98,9.91,10.2,9.65,106560.0,76280.0,0.08650000000000001,0.0,-0.001,0.006,-0.1115,0.0353,27.67,9.99,0.02,-0.23,Financial Services,RAM,1.001002004008016
9.73,9.73,9.82,9.7,6550.0,99980.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ARIZ,1.2569373072970196
16.69,17.81,24.66,14.39,5100.0,5250.0,0.1791,-0.0052,0.053899999999999997,0.0928,-0.1235,-0.0699,27.67,16.99,6.83,2.67,Consumer Cyclical,ARKR,1.0179748352306768
19.96,19.66,54.78,12.72,2790000.0,2890000.0,1.1097,-0.0302,-0.3107,-0.1076,0.0096,-0.6289,26.36,16.2,-25.55,-0.02,Technology,ARRY,0.8116232464929859
11.37,14.56,31.97,6.87,2680000.0,3480000.0,0.1014,0.0246,-0.1812,-0.4012,-0.49520000000000003,-0.7272,17.17,7.81,-26.39,-38.67,Consumer Cyclical,ARVL,0.6868953386103782
70.32,69.12,93.66,57.92,685820.0,617120.0,0.6567000000000001,-0.0475,-0.061799999999999994,0.1013,-0.1938,-0.1444,88.17,68.92,-63.37,-29.92,Healthcare,ARWR,0.9800910125142208
0.7349,1.0265,3.67,0.512,668980.0,8310000.000000001,0.22329999999999997,-0.121,-0.20629999999999998,-0.32780000000000004,-0.5588000000000001,-0.17920000000000003,4.67,0.55,0.02,-0.23,Healthcare,ARTL,0.7484011430126548
22.77,22.77,27.57,15.1,185240.0,236290.0,0.5528,0.0437,-0.2127,-0.058899999999999994,-0.1115,0.0353,30.2,21.03,0.02,-0.23,Technology,AIP,0.9235836627140975
10.17,10.05,10.56,9.58,7350.0,38950.0,0.1,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ARTAU,1.2025565388397248
80.79,78.91,108.47,56.59,479150.0,400860.0,0.8812000000000001,0.0236,0.053399999999999996,-0.0322,0.0378,-0.008100000000000001,129.53,82.83,-46.75,-50.29,Healthcare,ARVN,1.0252506498329
3.7853,5.3669,11.37,1.85,878440.0,257279.99999999997,0.5806,0.1324,-0.2667,-0.5674,-0.6456999999999999,-0.7852,5.92,2.45,-2.85,-0.87,Consumer Defensive,ASPU,0.6472406414286848
1.4448,1.5596,5.8,0.85,1820000.0,1270000.0,0.1973,-0.1609,0.32189999999999996,1.1192,0.2372,0.3497,4.0,2.19,3.74,-14.17,Healthcare,ASRT,1.51578073089701
9.48,10.15,22.47,6.53,5080000.0,4850000.0,0.0507,-0.187,-0.4045,-0.2314,-0.4648,-0.34490000000000004,11.0,6.58,-16.25,-31.3,Industrials,ASTR,0.6940928270042194
6.38,10.22,47.82,4.81,47600.0,52560.0,0.586,-0.09449999999999999,-0.1966,-0.3998,-0.5837,-0.5896,22.8,5.38,-7.87,-7.47,Healthcare,ATXS,0.8432601880877743
12.28,15.25,20.93,9.94,250590.0,148470.0,0.7778,0.0729,0.1344,-0.1518,-0.3107,-0.0533,17.05,12.14,-7.17,-8.1,Industrials,ATRO,0.9885993485342021
8.74,8.54,9.94,7.05,28400.0,44820.0,0.7419,-0.0556,-0.1011,-0.1414,-0.1375,0.0437,13.72,7.67,5.33,3.76,Technology,ASUR,0.8775743707093822
5.6536,12.7668,48.99,3.04,3140000.0,7020000.0,0.2622,-0.1281,-0.2659,-0.6175,-0.7395999999999999,-0.774,12.4,4.09,-110.56,-36.31,Consumer Cyclical,ATER,0.7234328569407104
1.9802,3.5078,15.0,1.34,898910.0,1080000.0,0.4904,-0.0839,-0.2022,-0.5219,-0.6926000000000001,-0.8723000000000001,7.5,1.5,-36.06,-34.27,Healthcare,ATNX,0.7574992425007575
13.41,13.7,34.25,8.88,292580.0,437460.0,0.7093,-0.004,-0.08839999999999999,0.3312,0.209,-0.5995,33.75,12.67,-15.67,-13.97,Healthcare,ATHA,0.9448173005219985
3.89,4.0611,15.97,2.06,16810.0,15880.0,0.0653,-0.0781,-0.24609999999999999,-0.2727,-0.3333,0.3714,27.67,3.0,-1.01,2.86,Financial Services,AAME,0.7712082262210797
28.48,26.22,30.22,15.49,108780.0,98800.0,0.8744,0.0373,0.019,0.07719999999999999,0.1351,0.8314,29.12,28.86,0.02,-0.23,Financial Services,ACBI,1.0133426966292134
9.78,9.71,9.99,9.61,76270.0,167930.0,0.5145000000000001,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ACAH,1.250511247443763
38.13,37.32,48.49,31.61,565500.0,482090.0,0.4689,-0.0219,-0.09050000000000001,0.027000000000000003,-0.05,-0.046900000000000004,42.44,36.1,-11.34,12.34,Utilities,AY,0.946761080514031
68.89,48.9,91.98,21.12,101660.0,109760.0,0.1612,0.0759,0.1041,0.3257,0.7398,2.0175,98.0,70.51,46.97,36.88,Financial Services,ATLC,1.023515749745972
86.97,74.95,95.0,50.22,489210.0,519090.00000000006,1.0398,0.0518,0.0342,0.1005,0.3766,0.7363,105.57,94.15,119.53,107.11,Industrials,AAWW,1.082557203633437
11.69,10.79,13.5,2.0,5950.0,1320.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AFHBL,1.0461933276304534
9.58,10.18,15.4,7.05,110630.0,95940.0,0.3131,0.011000000000000001,-0.1266,-0.1826,-0.1446,0.1613,14.5,8.39,-2.29,-4.17,Industrials,ATCX,0.8757828810020878
23.72,22.06,47.13,13.23,220180.0,325440.0,0.3073,-0.032400000000000005,-0.1506,-0.12619999999999998,-0.0793,0.32659999999999995,28.0,21.37,-4.2,-3.73,Technology,ATOM,0.9009274873524453
73.36,73.57,89.18,52.54,231250.0,225470.0,0.9634999999999999,0.0087,0.057699999999999994,0.0077,-0.12,0.2612,99.0,69.86,97.11,-16.25,Healthcare,ATRC,0.9522900763358778
33.33,35.12,50.48,31.32,3180.0,2750.0,0.0895,0.0291,-0.0265,-0.027999999999999997,-0.0717,-0.22640000000000002,27.67,32.35,3.54,3.55,Financial Services,AUBN,0.9705970597059707
35.12,32.78,37.35,25.9,121230.0,101530.0,0.40259999999999996,0.0046,-0.011399999999999999,0.061900000000000004,0.052000000000000005,0.26030000000000003,38.2,34.88,8.26,8.24,Technology,AUDC,0.9931662870159454
17.92,17.92,26.16,13.5,168500.0,191920.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,AURA,0.6824776785714285
6.68,7.62,18.98,5.42,4570000.0,5050000.0,0.1966,-0.084,-0.1537,-0.19140000000000001,-0.3971,-0.35119999999999996,27.67,5.7,0.02,-0.23,Healthcare,ACB,0.8532934131736527
3.1604,2.8867,4.4,2.23,78480.0,156260.0,0.1971,0.014499999999999999,0.16670000000000001,0.3109,0.12179999999999999,0.4056,4.75,3.42,-3.06,-0.3,Communication Services,AUTO,1.082141501075813
294.21,292.98,344.39,245.05,1350000.0,1490000.0,0.9287000000000001,0.0077,0.08199999999999999,-0.018799999999999997,-0.032,-0.0521,329.81,283.21,136.7,115.6,Technology,ADSK,0.9626117399136671
6.75,6.71,11.58,4.06,14190.0,19030.0,0.5528,0.0052,-0.0809,-0.1433,-0.053899999999999997,0.449,27.67,6.38,0.61,0.75,Technology,AATC,0.9451851851851851
2.0726,2.6363,4.5,1.62,463300.0,357540.0,0.5528,-0.11349999999999999,-0.1881,-0.2711,-0.4985,-0.3993,6.0,1.71,-17.39,-17.11,Healthcare,AVTX,0.8250506610055003
0.9703,1.0068,1.65,0.79,183860.0,150910.0,0.0415,0.053399999999999996,-0.0407,-0.0109,-0.08900000000000001,-0.2284,27.67,0.88,-2.02,-2.36,Healthcare,AVCO,0.9069359991755127
9.83,9.8,11.4,9.54,47830.0,82530.0,0.7001000000000001,0.001,-0.0060999999999999995,0.0040999999999999995,0.0072,-0.050300000000000004,27.67,9.84,18.19,1.26,Financial Services,AVAN,1.0010172939979654
39.29,36.44,44.37,26.14,4230000.0,3760000.0,0.9124,0.019299999999999998,0.0493,0.0225,0.1754,0.5586,45.5,41.92,156.8,157.8,Basic Materials,AVTR,1.0669381522015782
7.28,9.38,13.0,5.89,391420.0,502010.0,0.9390999999999999,0.023399999999999997,-0.0141,-0.1105,-0.4341,0.0353,12.55,7.21,2.09,1.26,Healthcare,AVAH,0.9903846153846153
31.48,29.66,40.48,14.23,278030.0,334150.0,0.7709999999999999,0.0634,-0.017,0.1532,-0.1734,1.3759000000000001,42.5,32.61,14.78,7.01,Communication Services,AVID,1.0358958068614994
24.26,22.95,29.59,17.58,262790.0,224850.0,0.912,-0.0406,0.056600000000000004,0.0013,-0.06269999999999999,-0.1551,56.33,24.29,-29.27,-26.35,Healthcare,RNA,1.0012366034624895
0.6433,0.9533,2.67,0.451,1150000.0,1810000.0,0.13720000000000002,-0.1206,-0.263,-0.3868,-0.6301,0.1757,2.25,0.48,-4.91,-2.45,Healthcare,AVGR,0.7461526503963936
10.15,10.11,10.59,10.0,570.0,21530.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AHPAU,1.2049261083743843
3.3036,3.6839,6.52,2.85,36630.0,45300.0,0.35590000000000005,0.0127,0.08470000000000001,-0.2157,-0.1351,-0.0883,6.0,3.19,-1.58,-1.54,Technology,AWRE,0.9656132703717157
61.47,47.32,73.5,28.45,400230.0,389450.0,0.8785,0.12359999999999999,0.17920000000000003,0.5705,0.8149,1.5886000000000002,79.33,72.5,27.52,18.91,Technology,ACLS,1.1794371238002277
11.49,16.96,23.94,8.48,498240.0,304400.0,0.8008,-0.0377,-0.0033,-0.4366,-0.5743,-0.474,25.17,9.3,-7.14,-7.9,Healthcare,AXGN,0.8093994778067886
167.36,164.37,212.37,115.57,508510.0,486940.0,0.7565000000000001,-0.0128,-0.1394,-0.1167,-0.125,0.2544,222.4,156.25,48.52,-47.12,Industrials,AXON,0.9336161567877629
60.51,62.57,79.81,46.96,603830.0,524330.0,1.1434,0.0204,0.0172,-0.1572,-0.1241,0.187,76.0,56.74,-17.25,-25.15,Healthcare,AXNX,0.9376962485539581
110.34,97.38,124.79,65.37,576830.0,546970.0,0.9556999999999999,0.0418,-0.1165,-0.0069,0.0782,0.4296,138.83,103.17,39.17,23.75,Healthcare,AZTA,0.9350190320826536
337.35,326.21,387.4,261.27,271110.0,242700.0,0.9343,0.0892,0.13390000000000002,0.0981,0.1593,0.1275,379.8,369.37,56.95,-26.52,Healthcare,ABMD,1.0949162590781087
10.24,10.19,10.53,10.0,60.0,193.0,0.2371,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ASPAU,1.1943359375
5.7,6.7,12.61,4.68,227610.0,483190.0,0.2775,-0.021400000000000002,-0.0079,-0.2661,-0.36700000000000005,-0.04019999999999999,14.5,5.12,-15.92,-19.07,Healthcare,ACIU,0.8982456140350877
32.33,34.95,43.23,28.39,853780.0,841530.0,0.9854999999999999,0.0335,0.1693,0.1331,-0.0536,-0.0712,40.67,35.13,13.76,6.5,Technology,ACIW,1.0866068666872875
28.75,28.46,33.74,24.06,23170.0,11590.0,0.2125,0.06559999999999999,0.07980000000000001,0.11220000000000001,0.1293,0.24230000000000002,27.67,31.5,8.72,8.72,Financial Services,ACNB,1.0956521739130434
19.89,23.62,37.77,16.15,2049999.9999999998,1270000.0,0.9015000000000001,0.0277,-0.1316,0.0317,-0.2762,0.0353,30.73,19.23,-24.8,-9.69,Technology,ACVA,0.9668174962292609
1.9926,2.3079,3.59,1.64,1600000.0,285940.0,0.0366,-0.0233,-0.1295,-0.28809999999999997,-0.3588,-0.3935,27.67,1.7,-2.12,-3.06,Technology,AEY,0.8531566797149454
20.49,20.0,24.76,14.37,519270.0,366800.0,0.9031,0.0646,0.095,0.2519,0.1167,0.5539000000000001,26.67,23.14,-10.43,5.09,Technology,ADTN,1.1293313811615424
9.74,9.71,9.95,9.59,4180.0,17070.0,0.4304,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AFAQ,1.25564681724846
11.0,10.79,11.08,10.4,190.0,10700.0,0.5301,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AGBA,1.1118181818181818
15.81,16.62,18.84,14.42,7150000.0,6370000.0,0.516,0.0152,-0.0278,-0.0363,-0.0888,-0.012199999999999999,16.83,15.31,212.0,-411.0,Real Estate,AGNC,0.9683744465528147
10.76,10.49,14.51,8.46,2860000.0,2220000.0,0.6431,0.0344,0.0084,-0.0592,0.10640000000000001,-0.0391,15.5,10.95,-107.0,-4.0,Technology,ALIT,1.0176579925650557
10.07,10.07,10.15,10.01,22320.0,612140.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,ALORU,1.214498510427011
10.04,9.96,10.41,9.83,40.0,2060.0,0.099,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,AMCIU,1.2181274900398409
6.13,6.77,10.37,3.32,1410000.0,2060000.0,0.2814,-0.0275,-0.1506,-0.1424,-0.4586,0.5452,11.33,5.39,14.12,9.54,Industrials,POWW,0.8792822185970636
392.16,361.76,413.89,292.79,366980.0,343310.0,0.9508,0.026699999999999998,0.0235,0.19390000000000002,0.1729,0.1281,416.69,407.44,85.34,93.72,Technology,ANSS,1.0389636882904936
2.456,3.0744,5.5,2.14,289880.0,456650.0,0.08289999999999999,-0.0558,-0.0947,-0.21710000000000002,-0.3696,-0.45,27.67,2.24,-4.71,-4.83,Healthcare,ABIO,0.9120521172638437
10.32,10.31,25.37,6.96,802700.0,957840.0,0.2729,-0.0728,-0.2514,-0.2975,-0.3995,-0.445,32.0,8.14,4.12,-19.98,Communication Services,ASTS,0.7887596899224807
12.08,14.58,22.91,6.6,2300000.0,797350.0,0.19,-0.10189999999999999,-0.3185,-0.4936,-0.5951,0.0353,30.62,7.76,0.02,-0.23,Healthcare,ATAI,0.6423841059602649
42.01,45.47,52.65,37.51,70460.0,40950.0,0.6726000000000001,-0.0216,0.006999999999999999,-0.135,-0.1139,-0.0599,66.0,40.4,-2.62,2.02,Communication Services,ATNI,0.9616757914782195
6.23,6.5,18.24,4.8,397470.0,249900.0,0.44049999999999995,-0.0527,-0.235,-0.22399999999999998,-0.264,-0.115,19.75,4.87,-10.37,-13.6,Healthcare,AVEO,0.7817014446227929
8.53,9.6,15.84,6.53,223520.0,233710.0,0.6054999999999999,-0.008100000000000001,0.0351,0.0808,-0.22039999999999998,-0.0796,14.2,8.64,3.8,4.38,Technology,AXTI,1.0128956623681127
2.0646,4.1902,11.76,1.32,559420.0,490310.0,0.2148,-0.1562,-0.31120000000000003,-0.5144,-0.7304999999999999,-0.7765000000000001,17.5,1.44,-27.85,-19.0,Healthcare,AYTU,0.6974716652136007
11.65,15.02,31.53,7.6,487620.0,241440.0,0.2937,-0.13019999999999998,-0.2849,-0.3136,-0.1115,0.0353,26.25,8.98,-23.63,-41.2,Healthcare,ABSI,0.7708154506437769
0.701,1.2636,3.79,0.27,10770000.0,2480000.0,0.28550000000000003,-0.1294,-0.5555,-0.7394,-0.8162,-0.8138,3.0,0.32,-7.04,-15.21,Healthcare,ABEO,0.456490727532097
9.9,12.43,21.2,8.36,141520.0,171570.0,0.8233,-0.0054,0.0451,-0.152,-0.3605,-0.2186,27.67,9.52,0.02,-0.23,Technology,ABST,0.9616161616161616
44.1,38.64,51.08,19.87,2690000.0,2640000.0,0.7796,0.0311,-0.10289999999999999,0.0075,0.0044,0.9743,59.36,42.4,161.31,190.51,Consumer Cyclical,ASO,0.9614512471655328
20.65,20.93,55.85,15.68,3030000.0,1620000.0,0.9127,0.11699999999999999,0.2718,0.4127,-0.0176,-0.5545,28.89,24.15,-14.46,-43.87,Healthcare,ACAD,1.1694915254237288
1.4466,3.0849,9.76,1.04,7180000.0,1470000.0,0.009399999999999999,0.1261,-0.0672,-0.36219999999999997,-0.7217,-0.4792,27.67,1.25,0.02,-0.23,Healthcare,ACST,0.8640951195907645
169.49,137.95,189.99,111.75,1940000.0,1340000.0,0.9059999999999999,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,XLRN,0.07215764941884477
31.44,42.94,59.93,21.75,825480.0,650880.0,0.6898000000000001,0.0366,-0.029300000000000003,-0.3762,-0.5249,-0.4391,49.73,26.51,-62.36,-48.71,Healthcare,ACCD,0.8431933842239185
9.75,9.75,9.8,9.69,85160.0,230280.0,0.057800000000000004,0.0062,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,9.76,0.02,-0.23,Financial Services,ENER,1.001025641025641
5.0374,4.5121,6.02,3.46,845500.0,1430000.0,0.807,0.0063,-0.0437,0.2116,0.0642,0.1675,8.3,4.9,-1.03,-11.09,Healthcare,ARAY,0.9727240242982492
10.1,10.04,12.0,9.7,1060.0,1300.0,0.5092,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ACBA,1.210891089108911
7.74,8.6,16.1,6.55,80920.0,60100.0,0.17079999999999998,0.0,0.045599999999999995,-0.12300000000000001,-0.15810000000000002,-0.0394,31.5,7.85,-6.69,-11.31,Healthcare,ACHV,1.0142118863049094
10.38,13.93,26.98,6.2,203770.0,93870.0,0.575,-0.0594,-0.18100000000000002,-0.5522,-0.1115,0.0353,24.0,7.2,-3.9,-61.36,Healthcare,ABOS,0.6936416184971098
5.0526,11.398,34.35,2.98,425040.0,481850.0,0.7934,-0.0166,0.127,-0.5749,-0.7909,-0.8809999999999999,8.0,3.64,-28.51,-28.73,Healthcare,AFIB,0.7204211692989748
9.78,9.77,11.9,6.02,336560.0,268360.0,0.8215,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Communication Services,ADTH,1.250511247443763
7.0,5.54,9.15,4.02,964730.0,1410000.0,0.7801,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,ADMS,1.747142857142857
23.38,25.94,41.58,18.24,709150.0,888920.0,0.6507,0.051399999999999994,0.14800000000000002,-0.005600000000000001,-0.1565,-0.3724,37.9,23.76,58.09,79.11,Healthcare,AHCO,1.0162532078699744
93.13,92.14,129.01,73.06,110170.0,112720.0,0.9987999999999999,0.042699999999999995,0.0572,0.1399,0.075,-0.1916,120.71,93.96,11.58,11.6,Healthcare,ADUS,1.0089122731665414
11.19,10.51,17.8,6.25,440020.0,1140000.0,0.6091,-0.026699999999999998,0.688,0.9987999999999999,0.5617,0.1764,31.0,16.9,-14.01,-10.85,Healthcare,ACET,1.5102770330652369
637.07,583.25,699.54,420.78,4400000.0,2720000.0,0.8521,0.021099999999999997,-0.17190000000000003,-0.0146,-0.0279,0.1338,671.75,578.14,1233.0,1212.0,Technology,ADBE,0.9074983910716247
89.39,96.67,125.55,81.71,280530.0,213950.0,0.985,0.0616,0.042800000000000005,0.0258,-0.1789,-0.028300000000000002,106.56,93.32,21.0,35.41,Industrials,AEIS,1.0439646492896297
140.69,104.04,164.46,72.5,54620000.0,54600000.0,0.748,0.0278,-0.0843,0.47740000000000005,0.5784,0.6361,142.5,148.28,923.0,710.0,Technology,AMD,1.053948397185301
