Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Symbol
10.49,10.3,11.84,9.77,1690.0,2840.0,0.1641,-0.003,0.0056,0.0124,0.0242,0.0353,27.67,10.55,-1.53,-3.02,1.49,Financial Services,ENVIU
9.78,9.75,12.0,9.58,12280.0,34550.0,0.4539999999999999,-0.001,-0.0051,0.0,0.0021,0.0353,27.67,9.75,2.91,-4.09,7.0,Financial Services,EPHY
4.0598,5.68,22.95,1.83,1100000.0,2450000.0,0.1252,-0.1694999999999999,-0.5494,-0.4079,-0.7008,-0.8602,14.14,2.09,-0.53,-0.23,-0.30000000000000004,Financial Services,EQOS
808.17,784.65,885.26,586.73,407300.0,450210.0,0.9734,0.0465,0.0268,0.0504,0.0491,0.188,890.09,842.6,152.22,68.34,83.88,Real Estate,EQIX
16.75,18.78,24.47,11.87,491760.0,323570.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Healthcare,ERAS
203.94,197.66,266.77,168.87,71490.0,91850.0,0.3724,0.0181,-0.051,0.0899,0.0022,-0.1996,27.67,194.82,90.22,79.03,11.189999999999998,Financial Services,ERIE
7.59,16.31,39.49,4.7,1730000.0,2180000.0,0.7612000000000001,-0.0624,-0.4459,-0.6133,-0.7726000000000001,-0.8227,13.18,5.08,-69.39,-43.67,-25.72,Healthcare,ESPR
26.11,25.04,54.0,16.29,116810.0,111110.0,0.0855,-0.0576,-0.4128,-0.4742,-0.1928,0.0353,27.67,16.98,0.02,-3.96,3.98,Consumer Cyclical,EBET
4.7428,5.892,10.3,3.54,193650.0,367580.0,0.2880999999999999,-0.0451,0.0,-0.2024,-0.3474,-0.4975,12.0,4.19,-6.09,-2.02,-4.07,Healthcare,ETON
9.81,9.81,10.88,9.59,790.0,21160.0,0.3804,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,EUCR
3.3516,3.4434,7.56,2.62,173160.0,49170.0,0.0448,0.039,-0.1413,-0.0136,-0.0966,0.4251,27.67,3.24,0.49,-0.1,0.59,Industrials,CLWT
115.78,133.04,167.71,101.18,371390.0,519530.0,0.9724,-0.0014,0.1092,-0.0868,-0.1296,-0.1682999999999999,171.71,117.84,73.88,8.63,65.25,Technology,EEFT
9.98,9.83,10.37,9.1,92710.0,89920.0,0.4647,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,EUSG
27.65,22.52,39.17,5.29,83030.0,143540.0,0.0434,0.0953999999999999,-0.0742,-0.2398999999999999,0.0598,3.8725,46.5,24.3,8.46,7.95,0.5100000000000007,Industrials,ESEA
8.78,10.44,19.93,5.74,289630.0,297660.0,0.9107,-0.1814,-0.2073,-0.1022,-0.5268999999999999,-0.4232,21.25,6.38,-33.73,-31.6,-2.1299999999999955,Healthcare,EVLO
17.87,18.15,23.41,14.87,304650.0,232000.0,0.431,-0.0087,-0.0629,-0.0136,-0.1115,0.0353,24.75,16.28,0.02,-0.23,0.25,Technology,EVCM
117.13,131.75,178.98,57.58,1190000.0,914960.0,1.0898,-0.0659,-0.4239,-0.5666,-0.5106,-0.5476,106.82,67.98,-28.68,-33.82,5.140000000000001,Technology,EVBG
9.67,6.89,14.36,4.65,341470.0,2360000.0,0.4636,0.0339,-0.1202,0.6738,0.7076,1.44,11.5,10.96,0.88,0.26,0.62,Technology,MRAM
0.5337,0.9671,5.53,0.36,4850000.0,3260000.0,0.2257999999999999,-0.1131,-0.1079,-0.4636,-0.6605,-0.8495999999999999,1.69,0.39,-74.06,-33.43,-40.63,Healthcare,EVFM
0.9136,1.2594,4.8,0.508,327650.0,319860.0,0.1167,-0.0975,-0.2781,-0.5524,-0.5982,-0.785,9.0,0.59,-1.97,-2.29,0.32000000000000006,Healthcare,EVOK
5.6632,8.1029,12.9,4.28,381280.0,389450.0,0.4056,-0.0168,-0.2057999999999999,-0.2332,-0.5344,-0.5339,13.0,4.71,22.75,-22.37,45.120000000000005,Industrials,EVLV
11.44,13.75,24.67,8.6,37760.0,33110.0,0.7412000000000001,-0.034,0.0384,-0.1929,-0.2602,-0.0289,24.4,11.26,-7.18,-6.41,-0.7699999999999996,Healthcare,XGN
9.82,9.82,9.86,9.67,57370.0,57370.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,XFIN
18.61,20.47,25.77,15.5,2020000.0,1840000.0,0.8661,0.0032,0.123,-0.0795,0.0423,-0.0557,29.77,18.96,38.2,96.09,-57.89,Healthcare,EXEL
0.6933,1.3535,2.83,0.188,6270000.0,2220000.0,0.3321,-0.2098999999999999,-0.5976,-0.8406999999999999,-0.8725,-0.8926000000000001,3.2,0.2,-23.53,-14.27,-9.260000000000002,Healthcare,XCUR
169.53,165.73,191.85,118.3,2460000.0,2480000.0,0.9937,0.0209,0.0868999999999999,0.0883999999999999,0.1054,0.3782999999999999,190.19,183.66,376.0,-172.0,548.0,Consumer Cyclical,EXPE
127.08,121.72,137.8,88.82,1020000.0,1120000.0,0.9426,0.0448,0.0506,0.1001,0.052,0.4069,119.71,133.17,359.07,316.37,42.69999999999999,Industrials,EXPD
12.59,10.97,16.6,6.73,1700000.0,1270000.0,0.8341,0.1736,0.2303,0.6898000000000001,0.4839,1.4497,15.5,15.81,12.7,10.33,2.369999999999999,Technology,EXTR
1.8592,3.4704,8.18,1.2827,579180.0,1570000.0,0.242,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,EYEG
33.05,32.31,36.0,28.0,30.0,32.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FMBN
226.21,204.36,249.0,173.41,451160.0,436470.0,1.0292,0.0626999999999999,0.0723,0.2239,0.3274,0.4152,244.27,246.04,110.72,89.6,21.120000000000005,Technology,FFIV
12.8,11.51,30.66,6.82,11080.0,431740.0,0.004,0.04,0.1556,0.4972,-0.1115,0.0353,22.5,13.22,-3.62,-5.93,2.3099999999999996,Consumer Cyclical,FATBB
10.76,11.57,6.06,5.82,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,FATBW
11.88,11.56,12.25,9.99,13890.0,5180.0,0.1841,-0.0176,-0.0118,0.0043,0.0607,0.1769,27.67,11.86,6.37,6.59,-0.21999999999999975,Financial Services,FFBW
8.86,7.9,9.4,5.8,20250.0,11560.0,0.134,-0.0204999999999999,0.0067,0.1226999999999999,0.2462,0.3624,27.67,9.1,20.01,20.23,-0.21999999999999886,Financial Services,FNCB
34.14,34.38,36.85,26.4,19130.0,14710.0,0.6393,0.0484999999999999,0.0398,-0.0067,-0.0405,0.2292,39.17,34.01,8.45,8.66,-0.21000000000000085,Financial Services,FSBW
11.76,10.43,15.05,9.64,405670.0,202370.0,0.9707,-0.0789,-0.301,-0.019,-0.0151,0.0353,27.67,9.8,-1.22,-2.17,0.95,Financial Services,FSII
9.94,9.89,10.05,9.65,27150.0,62400.0,0.4909,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FTAA
9.78,9.76,10.02,9.65,695240.0,200280.0,0.6839,0.0021,-0.0081,-0.002,-0.001,0.0353,27.67,9.74,0.02,-0.23,0.25,Financial Services,HERA
9.81,9.81,11.15,9.62,130.0,18520.0,0.7031999999999999,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FTPA
8.57,9.7,15.46,6.22,987180.0,1030000.0,0.2312999999999999,-0.0516,-0.1701,-0.0784,-0.4613,0.0353,13.38,7.43,0.02,-0.23,0.25,Technology,FTCI
7.04,10.57,20.75,4.51,1410000.0,1950000.0,0.0356,0.0104,-0.2092,-0.4905,-0.6893,-0.515,16.67,5.02,-5.73,-1.82,-3.91,Consumer Cyclical,FFIE
7.26,9.2,13.08,4.32,88130.0,109990.0,0.6297999999999999,0.0542,0.0622,-0.1832,-0.4484,0.6355,14.0,7.3,-2.42,-3.97,1.5500000000000003,Consumer Defensive,FARM
18.04,16.61,18.99,13.03,81690.0,107160.0,0.4286999999999999,0.0332,0.0489,0.1985,0.2030999999999999,0.4299,20.5,18.62,28.36,28.35,0.00999999999999801,Financial Services,FMNB
0.2832,0.4737,2.47,0.2,26320000.0,92510000.0,0.068,-0.0177,-0.1374,-0.3479,-0.5063,-0.8089,27.67,0.23,1.36,0.88,0.4800000000000001,Consumer Defensive,FAMI
60.13,54.67,64.59,43.37,2510000.0,2880000.0,0.7968000000000001,0.0458999999999999,0.0571,0.2196,0.2387999999999999,0.2957,54.11,64.1,243.5,239.7,3.8000000000000114,Industrials,FAST
56.16,72.58,121.16,43.6,1570000.0,1100000.0,0.9559,-0.0645,0.1439,-0.0097,-0.3177,-0.3604,102.84,61.38,-43.31,-55.13,11.82,Healthcare,FATE
7.1293,7.2079,10.078,3.822,119090.0,148210.0,0.5633,0.0024,-0.1172,-0.5453,-0.4211,-0.4048,10.8,4.39,-4.18,-4.0,-0.17999999999999972,Healthcare,FENC
12.84,17.48,57.21,9.88,1590000.0,1170000.0,0.7051999999999999,-0.0219,0.1913,0.3889,-0.4698,-0.632,18.17,14.87,49.8,-133.99,183.79000000000002,Healthcare,FGEN
53.22,54.19,69.45,43.69,6280.0,4060.0,0.1333,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FDBC
25.41,25.44,28.38,24.75,1150.0,1050.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,FDUSZ
4.2061,4.8257,7.709,2.31,191180.0,153740.0,0.0297,-0.0943,-0.4059,-0.4678,-0.573,-0.3137,27.67,2.59,0.02,-0.23,0.25,Healthcare,FTRP
10.58,12.39,18.52,8.95,113250.0,75340.0,0.9948,0.0301,0.1564,-0.025,-0.1853999999999999,-0.0569,17.5,11.24,17.26,-0.08,17.34,Consumer Cyclical,FRGI
43.79,40.49,45.92,26.83,4780000.0,4220000.0,0.8392000000000001,0.0327,0.0212,0.0129,0.1483,0.6092,49.02,43.73,706.09,718.08,-11.990000000000009,Financial Services,FITB
9.9,9.92,10.75,7.59,13360.0,80640.0,0.8641,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FWAC
10.32,10.86,15.7,9.74,379070.0,632820.0,0.5454,0.0,-0.0418,-0.0324,-0.192,0.0353,10.25,9.85,8.7,-7.54,16.24,Financial Services,FTCV
13.2,13.2,14.6,11.9,105940.0,132480.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FINW
32.1,31.07,33.65,21.76,56070.0,35800.0,0.6926000000000001,0.0167,0.0394,0.0314,0.074,0.4435,37.0,32.18,15.94,15.91,0.02999999999999936,Financial Services,FISI
13.03,13.99,22.5,8.77,188920.0,114280.0,0.1433,0.0611,-0.3807999999999999,-0.2421,-0.2836,0.0353,30.0,10.53,-9.96,-15.17,5.209999999999999,Healthcare,FNCH
6.34,6.73,17.0,3.22,42350.0,23060.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Communication Services,FNGR
10.13,10.13,10.27,10.0,58020.0,288050.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FNVTU
10.21,10.2,10.26,10.05,10300.0,166720.0,0.5528,-0.0029,-0.0083,-0.0588999999999999,-0.1115,0.0353,27.67,10.15,0.02,-0.23,0.25,unknown,FEXDU
30.51,29.68,32.63,23.4,21470.0,17430.0,0.4855,0.0532,0.0546,0.0746,0.0764,0.2628999999999999,27.67,31.3,10.99,10.99,0.0,Financial Services,FNLC
40.1,38.87,42.89,29.17,69950.0,72420.0,0.6559999999999999,0.0163999999999999,-0.0038,-0.0074,0.0409,0.2812,45.3,38.94,21.21,21.21,0.0,Financial Services,FBMS
29.33,27.64,31.89,17.56,12590.0,11260.0,0.6377,0.0175,0.0125,0.0034,0.0754,0.5951,34.0,29.2,8.34,8.39,-0.05000000000000071,Financial Services,FBIZ
33.57,31.14,36.73,21.26,42380.0,34180.0,0.4063,0.0093999999999999,0.0067,0.0375999999999999,0.1106,0.5426,37.0,33.26,17.28,17.54,-0.259999999999998,Financial Services,FCBC
20.83,20.11,23.42,16.18,16020.0,9120.0,0.5512,0.0152,-0.0218,0.0434,-0.0043,0.1666,23.1,20.67,7.56,7.54,0.019999999999999574,Financial Services,FCCO
44.26,42.9,47.0,37.7,73610.0,46200.0,0.6670999999999999,0.0078,0.0331,0.069,0.1077999999999999,0.1705999999999999,47.0,45.02,13.02,13.41,-0.39000000000000057,Financial Services,THFF
16.6,15.55,17.25,11.25,7630.0,14120.0,0.4134,-0.0183,-0.0371,-0.0177,0.0613999999999999,0.423,18.56,16.1,9.45,9.53,-0.08000000000000007,Financial Services,FFNW
26.7,24.77,29.41,19.55,180600.0,137720.0,0.6581999999999999,0.0316,-0.0323,-0.0601,0.1177,0.2586,32.0,25.2,45.0,45.1,-0.10000000000000142,Financial Services,FFWM
20.33,17.99,23.06,13.94,7950.0,10980.0,0.0904,-0.0157,0.0405,0.1409,0.1655,0.2741,23.65,20.6,9.74,9.74,0.0,Financial Services,FGBI
42.34,34.84,47.63,27.33,31140.0,38610.0,0.7168000000000001,0.0665,0.0806,0.5112,0.5278,0.6670999999999999,56.0,47.45,0.02,-0.23,0.25,Financial Services,INBK
41.54,43.55,51.24,37.23,510790.0,393770.0,0.8495,0.0521,-0.0037,0.02,-0.0253,0.0141999999999999,47.8,40.7,61.75,61.73,0.020000000000003126,Financial Services,FIBK
43.12,42.12,45.84,31.77,36040.0,25870.0,0.3721,0.0187,0.0248,0.048,0.0625,0.281,50.4,42.76,18.14,18.12,0.019999999999999574,Financial Services,FMBH
22.81,20.9,23.87,16.5,5800.0,2360.0,0.2253,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FXNC
26.85,25.67,29.98,19.59,4500.0,7260.0,0.3009,0.0132,-0.0087,-0.0799,0.0553,0.2385,34.0,25.75,7.2,7.18,0.020000000000000462,Financial Services,FSFG
103.95,91.18,123.13,67.71,1370000.0,1620000.0,0.8334,-0.0218,-0.1841,-0.0732,-0.0368,-0.1011,112.18,88.48,45.2,82.45,-37.25,Technology,FSLR
19.3,18.29,20.5,15.3,9540.0,7850.0,0.4256,-0.0308,-0.0559,-0.0054,0.047,0.1882,24.0,18.25,6.62,6.62,0.0,Financial Services,FUNC
2.0482,5.963,26.3,1.27,377070.0,1670000.0,0.0579999999999999,-0.069,-0.2857,-0.5329,-0.8354,-0.8271,20.0,1.39,-30.4,-9.28,-21.119999999999997,Healthcare,FWBI
74.64,77.8,97.04,54.85,340420.0,268280.0,0.8217,0.0791999999999999,0.1405,-0.161,-0.0441,0.0749,97.0,73.92,33.4,28.43,4.969999999999999,Financial Services,FCFS
147.22,167.43,211.68,122.33,1030000.0,1770000.0,0.9948,-0.0171,-0.0325,-0.148,-0.2486,-0.2057999999999999,200.42,140.38,-20.54,-16.53,-4.009999999999998,Technology,FIVN
8.03,8.18,13.66,4.3,3030000.0,2170000.0,0.922,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,FLXN
3.1706,5.147,21.45,1.68,680720.0,1230000.0,0.0297,-0.0833,-0.1852,-0.6986,-0.5268999999999999,0.0353,9.25,1.74,0.02,-1.7,1.72,Healthcare,FLGC
2.2772,2.7864,8.5,1.69,224500.0,229570.0,0.3017,-0.083,0.0713999999999999,-0.0583,-0.2833,-0.5898,5.0,2.16,-2.45,-5.18,2.7299999999999995,Communication Services,FLNT
24.04,22.84,25.22,15.94,185730.0,114970.0,0.7223999999999999,0.0213,0.0316,0.068,0.1433,0.4871,27.5,24.42,31.57,31.68,-0.10999999999999943,Financial Services,FFIC
10.08,10.08,10.26,10.05,1700.0,396070.0,0.0045,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FIACU
14.4,12.11,25.1,8.01,469910.0,533490.0,0.6233,0.0785,0.7536,0.6093,1.0347,-0.0185,28.25,21.42,-26.08,-23.11,-2.969999999999999,Healthcare,FHTX
10.01,10.01,10.1,9.95,7350.0,643180.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FRBNU
9.88,9.85,10.17,8.85,268690.0,322580.0,0.7199,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FORE
28.0,30.9,48.88,20.55,1030000.0,523690.00000000006,0.5528,0.2064,-0.0375,-0.2433,-0.1115,0.0353,38.5,26.85,-15.27,-10.06,-5.209999999999999,Technology,FORG
9.4,10.79,45.0,7.78,51220.0,43150.0,0.1119,-0.0011,0.0151,-0.1438,-0.3039,-0.0942,27.67,8.85,-6.88,-7.13,0.25,Healthcare,FORA
41.93,39.38,52.39,32.69,451390.0,312800.0,0.9276,0.07,0.083,0.2225,0.2628,0.0946,48.62,46.04,20.5,17.91,2.59,Technology,FORM
56.74,48.16,60.9,36.41,69460.0,63220.0,0.5664,0.0444,0.048,0.1863,0.321,0.4477,64.5,60.2,4.52,8.34,-3.8200000000000003,Industrials,FORR
23.81,23.57,24.01,16.58,178110.0,145060.0,0.9689,0.0059,0.0063,0.0153,0.0179,0.4019,24.0,23.92,35.77,36.06,-0.28999999999999915,Industrials,FRTA
9.76,9.74,10.26,8.99,6070.0,38850.0,0.6893,-0.001,-0.0076,0.0040999999999999,-0.0060999999999999,0.0353,27.67,9.74,7.2,-8.72,15.920000000000002,Financial Services,FSSI
10.76,11.57,19.4,9.71,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FRLA
9.77,9.75,9.92,9.63,51000.0,51620.0,0.5468,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FMIV
1.9604,2.4611,5.75,1.5,113750.0,89150.0,0.1553,-0.0793,-0.1838,-0.3574,-0.4899,-0.1925,27.67,1.53,-0.08,0.24,-0.32,Consumer Cyclical,FORD
12.16,12.77,28.6,8.43,719020.0,889330.0,0.9021,0.0464,-0.1564,-0.2176,-0.2899,0.151,7.0,10.44,31.42,-1.19,32.61,Consumer Cyclical,FOSL
171.49,154.99,190.29,101.82,172120.0,151460.0,1.0457,0.0394,-0.0594,0.1289,0.061,0.5661999999999999,190.14,166.1,43.82,44.27,-0.45000000000000284,Consumer Cyclical,FOXF
91.05,84.12,96.95,67.68,185410.0,130030.0,0.8170999999999999,0.0496999999999999,0.032,0.1452,0.172,0.3756,91.33,94.16,46.17,39.14,7.030000000000001,Industrials,FELE
32.62,31.76,34.9,25.93,3440.0,2560.0,0.1953,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FRAF
9.79,9.81,12.39,9.56,1730.0,19540.0,0.4572,0.0021,-0.0070999999999999,-0.0081,-0.0181,0.0353,27.67,9.75,1.73,-1.3,3.0300000000000002,Financial Services,FLAC
68.12,60.66,72.43,42.03,359190.0,417990.0,0.0334,0.0359,0.0097,0.1167,0.0755,0.3593,76.0,70.25,204.53,51.76,152.77,Financial Services,FRHC
9.78,10.11,13.06,8.82,11840.0,9250.0,0.6043999999999999,0.0049,-0.043,-0.1094999999999999,-0.0576999999999999,-0.1457,27.67,9.39,0.5,-1.57,2.0700000000000003,Technology,FEIM
35.48,37.44,53.36,23.19,1560000.0,1770000.0,0.5528,-0.1477,-0.2957,-0.4061999999999999,-0.1115,0.0353,50.42,26.02,-107.42,-0.23,-107.19,Technology,FRSH
37.01,46.03,58.94,32.06,766740.0,761260.0,1.071,0.0472,0.0424,-0.1094999999999999,-0.2653999999999999,-0.2579,50.83,36.72,76.0,40.0,36.0,Consumer Cyclical,FTDR
9.76,9.75,10.78,9.61,5900.0,20320.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FRON
15.06,16.83,22.7,12.62,603760.0,519880.0,0.1716,-0.0291,-0.0179,-0.1674,-0.1972,0.0353,21.8,13.85,23.0,19.0,4.0,Industrials,ULCC
1.7836,2.064,6.65,1.38,346380.0,1450000.0,0.1878999999999999,-0.08,-0.1687,-0.262,-0.4128,-0.6634,4.0,1.41,0.68,-0.78,1.46,Industrials,FTEK
89.07,87.04,189.89,53.02,537720.0,469650.0,0.3875,-0.0428,0.0113,0.0908,0.0638,0.9315,141.0,100.31,122.52,79.81,42.709999999999994,Healthcare,FLGT
6.0281,7.9629,13.3,4.454,23360.0,23500.0,0.7988,-0.08,-0.2294999999999999,-0.43,-0.4307,-0.6144,19.0,4.64,-19.43,-26.85,7.420000000000002,Healthcare,FUSN
1.661,2.804,11.29,0.98,5450000.0,1930000.0,0.0650999999999999,0.1495,-0.2264,-0.3881,-0.6095,-0.3404999999999999,27.67,1.5,-10.31,-0.4,-9.91,Technology,FTFT
8.79,9.44,17.12,7.15,7130.0,6550.0,0.0819999999999999,-0.0063,-0.0650999999999999,-0.1754,-0.3603,-0.3918,27.67,7.81,19.81,31.36,-11.55,Consumer Cyclical,FFHL
26.12,25.19,30.89,23.33,330.0,622.0,0.0011,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FFDF
5.86,7.39,15.5,4.47,169230.0,267970.0,0.3884,-0.0421,-0.0724,-0.2837,-0.4179,-0.4897999999999999,29.67,5.13,-10.79,-15.65,4.860000000000001,Healthcare,FSTX
72.98,74.45,97.88,63.29,96850.0,63850.0,1.0276,0.0278,-0.0197999999999999,0.0411,-0.0978999999999999,0.0089,87.25,70.69,0.02,-0.23,0.25,Technology,FARO
10.39,10.42,15.99,5.5,15000.0,40620.0,0.0742999999999999,0.1055,0.0429,0.147,-0.2673,0.7846,22.5,10.7,-3.62,-5.93,2.3099999999999996,Consumer Cyclical,FAT
4.0454,5.9294,9.99,3.15,66250.0,359010.0,0.5961,0.0603,0.0779,-0.2423,-0.5845,0.1823999999999999,27.67,4.08,0.02,-0.23,0.25,Financial Services,FGF
57.89,56.34,65.0,43.0,12190.0,9280.0,0.4772,0.0411,0.0256999999999999,0.0218,0.0542,0.3044,27.67,57.09,0.02,-0.23,0.25,Real Estate,FRPH
1.3155,1.616,4.44,0.92,235040.0,307490.0,0.0302,-0.0728,-0.2380999999999999,-0.3618,-0.4352,-0.374,27.67,1.05,0.02,-0.23,0.25,Healthcare,HUGE
9.97,9.97,10.0,9.95,1310000.0,1310000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,EMLDU
10.07,10.07,10.16,9.98,77240.0,1060000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ZINGU
20.34,18.95,21.49,13.65,13820.0,15980.0,0.2805,-0.0034999999999999,-0.0272,-0.0081,0.1384999999999999,0.3505,19.12,19.79,14.61,14.52,0.08999999999999986,Financial Services,FVCB
9.73,9.74,10.3,9.6,9170.0,45490.0,0.3503,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FACT
5.2496,4.9084,6.58,3.05,500410.0,695650.0,0.6119,0.0658,0.0062,0.0167,-0.0433,0.5987,6.86,4.9,5.81,3.64,2.1699999999999995,Energy,FLMN
27.92,24.11,32.97,21.06,37540.0,13890.0,0.2189,0.0672,0.1122,0.4557,0.5039,0.4147999999999999,31.0,32.7,11.11,11.11,0.0,Financial Services,FMAO
44.26,49.97,122.75,33.55,2320000.0,3050000.0,0.6286,-0.1355,-0.15,-0.1103,-0.4111999999999999,-0.608,47.75,36.89,-56.2,-58.3,2.0999999999999943,Technology,FSLY
9.74,9.74,9.76,9.69,81000.0,106980.0,0.5528,0.0021,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.76,0.02,-0.23,0.25,Financial Services,FATP
23.17,28.98,56.81,17.01,154670.0,92920.0,0.157,0.0594,-0.1857,-0.2828,-0.4129,-0.4624,53.75,20.0,-3.37,-2.09,-1.2800000000000002,Real Estate,FTHM
1.9458,3.1711,8.8,1.36,157620.0,357440.0,0.5025,-0.0070999999999999,-0.1139,-0.4017,-0.6627,-0.7585999999999999,3.0,1.43,-24.78,-50.37,25.589999999999996,Financial Services,FNHC
5.6064,6.812,13.75,3.05,251440.0,141160.0,0.0515,-0.1528999999999999,-0.3549,-0.5153,-0.5697,0.0353,21.5,3.73,-2.26,-1.08,-1.1799999999999997,Healthcare,FEMY
6.56,5.98,11.25,1.52,1100000.0,1840000.0,0.2879,0.0225,0.0192,-0.2206,0.0392,3.1299,27.67,6.28,-96.6,1.91,-98.50999999999999,Basic Materials,GSM
25.2,25.45,25.94,24.23,4750.0,7060.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,FDUSG
17.79,17.27,18.87,12.61,72680.0,69390.0,0.2469,0.0338,-0.0087,0.022,0.0736,0.4639,19.0,18.03,28.44,25.89,2.5500000000000007,Financial Services,FDUS
9.75,9.74,10.41,9.44,37640.0,57640.0,0.5794,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FSRX
9.82,9.79,10.0,9.48,20800.0,43780.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FTVI
10.25,10.25,10.4,10.14,30860.0,500490.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FXCOU
9.82,9.82,9.89,9.75,115760.0,140230.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FNVT
46.79,44.22,50.0,36.1,11920.0,4300.0,0.0537,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,FNWD
18.91,20.16,24.73,16.39,766970.0,789370.0,0.9392,0.0856,0.0555,-0.016,-0.0447,0.0353,27.94,19.03,0.02,-84.02,84.03999999999999,Industrials,FA
46.94,43.59,50.92,32.47,277020.0,273040.0,0.596,0.0428,0.0079,0.0572,0.1202999999999999,0.3788,53.4,45.69,28.52,28.49,0.030000000000001137,Financial Services,FBNC
